Gair,lemma,tag,pymusas,synset,lemma,tag,pymusas_1
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbynion,derbyn | derbynio | derbynio | derbyn,B | B | B | B,['Z99']
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbynia,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']"
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbyniodd,derbynio,B,"['A9+', 'S5+']"
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbyniant,derbynio,B,"['A9+', 'S5+']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",eisio,eisio,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",isio,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",angen,angen,E,['S6+']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",wedi,wedi,U,['Z5']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",dymuno,dymuno,B,['Z99']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",bwriadu,bwriadu,B,['X7+']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",eisie,eisie,unk,['Z99']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",heisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",ishe,ishe,unk,['Z99']
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",deimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimlon,teimlo | teimlo,B | B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",deimlon,teimlo | teimlo,B | B,['Z99']
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",theimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimla,teimlo | teimlo,B | B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",timlo,timlo,unk,['Z99']
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimlaf,teimlo,B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimloâeur,teimloâeur,unk,['Z99']
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimlant,teimlo,B,"['X2.1', 'E1', 'X3']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",dynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",thynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynny,tynny,unk,['Z99']
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynnodd,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynna,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynni,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",dynnodd,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",hoelio,hoelio,B,['A1.1.1']
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",cyfeirio,cyfeirio,B,"['M6', 'Q2.2', 'S7.1+', 'K4']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",droi,troi | troi,B | B,['Z99']
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",throi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",taflu,taflu,B,"['M2', 'A2.2', 'Q2.2', 'A1.1.1', 'X2.5-']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",trodd,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",cefnau,cefn,E,"['S8+', 'K5.1/I1', 'M1', 'M6']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",drodd,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",uuchio,uuchio,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraed,cyrraed,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraeddodd,cyrraeddodd,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",gyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']"
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']"
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",chyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']"
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrradd,cyrradd,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrhaeddod,cyrhaeddod,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",gyrraed,gyrraed,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",gyraedd,gyraedd,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",nghyrraedd,cyrraedd | cyrraedd | cyrraedd | cyrraedd,B | B | B | B,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],gyhoeddi,cyhoeddi,B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],chyhoeddi,cyhoeddi,B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddid,cyhoeddi,B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoedda,cyhoeddi | cyhoeddi,B | B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddwn,cyhoeddi,B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddoedd,cyhoeddoedd,unk,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddir,cyhoeddi,B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddedig,cyhoeddedig,Ans,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddu,cyhoeddu,unk,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddiad,cyhoeddiad,E,['Q4']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",geisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",cheisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",trio,trio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",bwriadu,bwriadu,B,['X7+']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",gallu,gallu,E,['X9.1+']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",gorfod,gorfod,B,['Z99']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",ceisiwyr,ceisiwyr,unk,['Z99']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",medru,medru,B,['Z99']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",fwriadu,bwriadu,B,['X7+']
dechrau,dechrau,E,['T2+'],ddechrau,dechrau,E,['T2+']
dechrau,dechrau,B,['T2+'],cychwyn,cychwyn,B,['E3-']
dechrau,dechrau,E,['T2+'],gychwyn,cychwyn,B,['E3-']
dechrau,dechrau,B,['T2+'],dechrau,dechrau,E,['T2+']
dechrau,dechrau,E,['T2+'],gorffen,gorffen,B,"['T2-', 'Q1.2']"
dechrau,dechrau,B,['T2+'],dechreuo,dechrau,B,['T2+']
dechrau,dechrau,E,['T2+'],dechre,dechre,unk,['Z99']
dechrau,dechrau,B,['T2+'],dechre,dechre,unk,['Z99']
dechrau,dechrau,E,['T2+'],dechrauodd,dechrauodd,unk,['Z99']
dechrau,dechrau,B,['T2+'],diwedd,diwedd,E,['T2-']
dechrau,dechrau,E,['T2+'],ddechrau,dechrau,E,['T2+']
dechrau,dechrau,B,['T2+'],cychwyn,cychwyn,B,['E3-']
dechrau,dechrau,E,['T2+'],gychwyn,cychwyn,B,['E3-']
dechrau,dechrau,B,['T2+'],dechrau,dechrau,E,['T2+']
dechrau,dechrau,E,['T2+'],gorffen,gorffen,B,"['T2-', 'Q1.2']"
dechrau,dechrau,B,['T2+'],dechreuo,dechrau,B,['T2+']
dechrau,dechrau,E,['T2+'],dechre,dechre,unk,['Z99']
dechrau,dechrau,B,['T2+'],dechre,dechre,unk,['Z99']
dechrau,dechrau,E,['T2+'],dechrauodd,dechrauodd,unk,['Z99']
dechrau,dechrau,B,['T2+'],diwedd,diwedd,E,['T2-']
chwilio,chwilio,B,['X2.4'],chwilid,chwilio,B,['X2.4']
chwilio,chwilio,B,['X2.4'],chwiliodd,chwilio,B,['X2.4']
chwilio,chwilio,B,['X2.4'],chwilia,chwilio | chwilio,B | B,['X2.4']
chwilio,chwilio,B,['X2.4'],chwiliwn,chwilio,B,['X2.4']
chwilio,chwilio,B,['X2.4'],chwiliai,chwilio,B,['X2.4']
chwilio,chwilio,B,['X2.4'],metachwilio,metachwilio,unk,['Z99']
chwilio,chwilio,B,['X2.4'],rhagchwilio,rhagchwilio,B,['Z99']
chwilio,chwilio,B,['X2.4'],chwiliant,chwilio,B,['X2.4']
chwilio,chwilio,B,['X2.4'],chwil,chwil,Ans,['Z99']
chwilio,chwilio,B,['X2.4'],chwiliadau,chwiliad,E,['X2.4']
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwyn,cyflwyn,unk,['Z99']
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",gyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",chyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",gyflwynon,cyflwyno | cyflwyno,B | B,['Z99']
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwynedig,cyflwynedig,unk,['Z99']
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",llunio,llunio,B,['A1.1.1']
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwynai,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwynir,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwynant,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cydgyflwyno,cydgyflwyno,unk,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",chysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysyllt,cysyllt,unk,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",gysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysyllter,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",ailgysylltu,ailgysylltu,B,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysylltodd,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysylltwyr,cysylltwyr,unk,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysylltid,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
helpu,helpu,B,['S8+'],cynorthwyo,cynorthwyo,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
helpu,helpu,B,['S8+'],gynorthwyo,cynorthwyo,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
helpu,helpu,B,['S8+'],helpu,helpu,B,['S8+']
helpu,helpu,B,['S8+'],galluogi,galluogi,B,['S8+']
helpu,helpu,B,['S8+'],nghynorthwyo,cynorthwyo,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
helpu,helpu,B,['S8+'],annog,annog,B,['Q2.2']
helpu,helpu,B,['S8+'],chynorthwyo,cynorthwyo,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
helpu,helpu,B,['S8+'],gynnorthwyo,gynnorthwyo,unk,['Z99']
helpu,helpu,B,['S8+'],llwyddo,llwyddo,B,"['X9.2+', 'N4']"
helpu,helpu,B,['S8+'],cynnorthwyo,cynnorthwyo,unk,['Z99']
sicrhau,sicrhau,B,['A7+'],sicrhau,sicrhau,B,['A7+']
sicrhau,sicrhau,B,['A7+'],sichrau,sichrau,unk,['Z99']
sicrhau,sicrhau,B,['A7+'],sicrha,sicrhau | sicrhau,B | B,['A7+']
sicrhau,sicrhau,B,['A7+'],sicrhawn,sicrhau,B,['A7+']
sicrhau,sicrhau,B,['A7+'],sicrhad,sicrhad,unk,['Z99']
sicrhau,sicrhau,B,['A7+'],gwarantu,gwarantu,B,['A7+/Q2.2']
sicrhau,sicrhau,B,['A7+'],ddarparu,darparu,B,"['A9-', 'S6+']"
sicrhau,sicrhau,B,['A7+'],fynnu,mynnu,B,['S7.1+/Q2.2']
sicrhau,sicrhau,B,['A7+'],sicrhawyd,sicrhau,B,['A7+']
sicrhau,sicrhau,B,['A7+'],hanfodol,hanfodol,Ans,"['S6+', 'A4.2+']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",ddychwelyd,dychwelyd,B,"['M1', 'A9-', 'N6']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",dychwelyd,dychwelyd,B,"['M1', 'A9-', 'N6']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symyd,symyd,unk,['Z99']
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudodd,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symuda,symud | symud,B | B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudir,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudid,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",camu,camu,B,"['M1', 'S1.1.3+']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",adleoli,adleoli,B,['M6/A2.1+']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinedig,meithrinedig,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinir,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']"
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithriniad,meithriniad,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",mudiadmeithrin,mudiadmeithrin,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinwyd,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']"
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meith,meith,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",mudiad,mudiad,E,"['S5+c', 'S7.1+']"
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",cylch,cylch,E,['M1']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinlluniau,meithrinlluniau,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",feithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']"
hoffi,hoffi,B,['E2+'],hoffi,hoffi,B,['E2+']
hoffi,hoffi,B,['E2+'],licio,licio,B,['E2+']
hoffi,hoffi,B,['E2+'],hoffi,hoffi,B,['E2+']
hoffi,hoffi,B,['E2+'],ymhoffi,ymhoffi,unk,['Z99']
hoffi,hoffi,B,['E2+'],ads,ads,unk,['Z99']
hoffi,hoffi,B,['E2+'],dymuno,dymuno,B,['Z99']
hoffi,hoffi,B,['E2+'],dwli,dwli,Ans,"['S1.2.6-', 'X9.1-']"
hoffi,hoffi,B,['E2+'],caru,caru,B,['E2+']
hoffi,hoffi,B,['E2+'],gwerthfawrogi,gwerthfawrogi,B,"['E2+', 'X2.5+', 'S1.1.1', 'I1.1++']"
hoffi,hoffi,B,['E2+'],fodlon,bodlon,Ans,['E4.2+']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']"
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",ddatblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']"
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",patblygu,patblygu,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblyguâ,datblyguâ,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",ddatblyguâ,ddatblyguâ,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygus,datblygus,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",ddatblyg,ddatblyg,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygiad,datblygiad,E,"['A2.1+', 'A5.1+/A2.1', 'H1']"
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygwn,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']"
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygai,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']"
teipio,teipio,B,['Q1.2'],gwelwch,gweld | gweld | gwelwi | gwelwi,B | B | B | B,['O4.3/A2.1']
teipio,teipio,B,['Q1.2'],meddyliwch,meddwl | meddwl,B | B,['X2.1']
teipio,teipio,B,['Q1.2'],genoteipio,genoteipio,unk,['Z99']
teipio,teipio,B,['Q1.2'],teipiau,teip,E,['Q1.2']
teipio,teipio,B,['Q1.2'],feddyliwch,meddwl,B,['X2.1']
teipio,teipio,B,['Q1.2'],theipio,teipio,B,['Q1.2']
teipio,teipio,B,['Q1.2'],teipiadur,teipiadur,E,['Q1.2/O2']
teipio,teipio,B,['Q1.2'],meddyliwyd,meddwl,B,['X2.1']
teipio,teipio,B,['Q1.2'],teipiwch,teipio | teipio,B | B,['Q1.2']
teipio,teipio,B,['Q1.2'],deipio,teipio,B,['Q1.2']
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",mrifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']"
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",frifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']"
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",ypsetio,ypsetio,B,['Z99']
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",brathu,brathu,B,"['B1', 'A12-']"
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",mygwth,bygwth,E,"['E3-/Q2.2', 'A15-', 'X2.6+/O4.2-', 'A7+']"
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",anafu,anafu,B,"['B2-', 'A1.1.1', 'E4.1-']"
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",blino,blino,B,"['B1', 'B2-', 'X5.2-']"
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",slapio,slapio,unk,['Z99']
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",chrio,crio,B,"['E4.1-', 'Q2.2']"
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",uuchio,uuchio,unk,['Z99']
crynhoi,crynhoi,B,['Q2.2'],crynhoir,crynhoi,B,['Q2.2']
crynhoi,crynhoi,B,['Q2.2'],grynhoi,crynhoi | crynhoi,B | B,['Z99']
crynhoi,crynhoi,B,['Q2.2'],chrynhoi,crynhoi,B,['Q2.2']
crynhoi,crynhoi,B,['Q2.2'],crynhoaf,crynhoaf,unk,['Z99']
crynhoi,crynhoi,B,['Q2.2'],crynhowyd,crynhoi,B,['Q2.2']
crynhoi,crynhoi,B,['Q2.2'],dadansoddi,dadansoddi,B,"['X2.4', 'Y1']"
crynhoi,crynhoi,B,['Q2.2'],amlinellu,amlinellu,B,"['Q2.1', 'O4.4']"
crynhoi,crynhoi,B,['Q2.2'],crynhodd,crynhoi,B,['Q2.2']
crynhoi,crynhoi,B,['Q2.2'],disgrifio,disgrifio,B,['Q2.2']
