,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
904,mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",myndo,myndo,unk,['Z99']
905,mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']"
906,mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",allan,allan,Adf,['S3.2']
907,mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']"
908,mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",grac,crac,E,"['E3-', 'W4']"
909,mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']"
911,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",fod,bod,B,"['A3+', 'Z5']"
912,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",Çannakale,Çannakale,E,['Z99']
913,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",kale,kale,unk,['Z99']
914,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",Markale,Markale,E,['Z99']
915,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
916,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",ben,pen,E,"['S7.1+', 'K5.1', 'M1', 'N5', 'A2.1+', 'A11.1+', 'Q1.2', 'T1.1.3']"
917,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",kokale,kokale,unk,['Z99']
918,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",wedi,wedi,U,['Z5']
919,dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",bod,bod,B,"['A3+', 'Z5']"
921,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",rhagweld,rhagweld,B,['X2.6+']
922,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",bod,bod,B,"['A3+', 'Z5']"
923,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",ymglywed,ymglywed,B,['X3']
924,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",gellir,gallu,B,['X9.1+']
925,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
926,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",mae,bod,B,"['A3+', 'Z5']"
927,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",Rosod,rhosyn,E,"['M1', 'N5+/A2.1', 'N3.2+/A2.1', 'S7.1+/A2.1']"
928,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",gorglywed,gorglywed,unk,['Z99']
929,gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
930,dweud,dweud,B,"['Q2.1', 'Z4%']",gnweud,gnweud,unk,['Z99']
935,dweud,dweud,B,"['Q2.1', 'Z4%']",bod,bod,B,"['A3+', 'Z5']"
936,dweud,dweud,B,"['Q2.1', 'Z4%']",wrthoch,wrth,Ar,['Z5']
937,dweud,dweud,B,"['Q2.1', 'Z4%']",wnweud,wnweud,unk,['Z99']
938,dweud,dweud,B,"['Q2.1', 'Z4%']",wrthom,wrth,Ar,['Z5']
939,dweud,dweud,B,"['Q2.1', 'Z4%']",wrtha,wrth,Ar,['Z5']
940,gallu,gallu,E,['X9.1+'],medru,medru,B,['Z99']
941,gallu,gallu,B,['X9.1+'],bod,bod,B,"['A3+', 'Z5']"
942,gallu,gallu,E,['X9.1+'],cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
943,gallu,gallu,B,['X9.1+'],wedi,wedi,U,['Z5']
944,gallu,gallu,E,['X9.1+'],gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
945,gallu,gallu,B,['X9.1+'],galluedd,galluedd,unk,['Z99']
946,gallu,gallu,E,['X9.1+'],fyddwch,bod,B,"['A3+', 'Z5']"
947,gallu,gallu,B,['X9.1+'],galluawg,galluawg,unk,['Z99']
948,gallu,gallu,E,['X9.1+'],gallugoi,gallugoi,unk,['Z99']
950,gallu,gallu,E,['X9.1+'],medru,medru,B,['Z99']
951,gallu,gallu,B,['X9.1+'],bod,bod,B,"['A3+', 'Z5']"
952,gallu,gallu,E,['X9.1+'],cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
953,gallu,gallu,B,['X9.1+'],wedi,wedi,U,['Z5']
954,gallu,gallu,E,['X9.1+'],gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
955,gallu,gallu,B,['X9.1+'],galluedd,galluedd,unk,['Z99']
956,gallu,gallu,E,['X9.1+'],fyddwch,bod,B,"['A3+', 'Z5']"
957,gallu,gallu,B,['X9.1+'],galluawg,galluawg,unk,['Z99']
958,gallu,gallu,E,['X9.1+'],gallugoi,gallugoi,unk,['Z99']
961,rhoi,rhoi,B,"['A9-', 'A1.1.1']",cynnig,cynnig,E,"['Q2.2', 'X7+', 'S3.2/Q2.2']"
963,rhoi,rhoi,B,"['A9-', 'A1.1.1']",gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
964,rhoi,rhoi,B,"['A9-', 'A1.1.1']",gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
965,rhoi,rhoi,B,"['A9-', 'A1.1.1']",cyfle,cyfle,E,['A1.4']
966,rhoi,rhoi,B,"['A9-', 'A1.1.1']",gael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
967,rhoi,rhoi,B,"['A9-', 'A1.1.1']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
968,rhoi,rhoi,B,"['A9-', 'A1.1.1']",hoffen,hoffi,B,['E2+']
969,rhoi,rhoi,B,"['A9-', 'A1.1.1']",defnyddioMae,defnyddioMae,unk,['Z99']
971,defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",camdefnyddio,camdefnyddio,unk,['Z99']
972,defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",gorddefnyddio,gorddefnyddio,B,['A1.5.1/N5.2+']
973,defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",dddefnyddio,dddefnyddio,unk,['Z99']
974,defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",defnyddioi,defnyddioi,unk,['Z99']
975,defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",defnyddion,defnyddio | defnyddio,B | B,"['A1.5.1', 'S7.1+']"
976,defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",aildefnyddio,aildefnyddio,unk,['Z99']
977,defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",defnyddioMae,defnyddioMae,unk,['Z99']
979,defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",Camddefnyddio,camddefnyddio,B,['G2.2-/A1.5.1']
980,gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",wgwybod,wgwybod,unk,['Z99']
981,gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",yngwybod,yngwybod,unk,['Z99']
984,gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",meddwl,meddwl,E,['X2.1']
985,gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",rhoi,rhoi,B,"['A9-', 'A1.1.1']"
986,gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",chi,chi,Rha,['Z8mf']
987,gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",bod,bod,B,"['A3+', 'Z5']"
988,gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",beth,peth,Rha,"['Z8', 'Z5']"
989,gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",ddim,dim,Adf,['Z6']
990,siarad,siarad,B,['Q2.1'],iaith,iaith,E,"['Q3', 'Y2']"
992,siarad,siarad,B,['Q2.1'],siaradwtr,siaradwtr,unk,['Z99']
994,siarad,siarad,B,['Q2.1'],siaradwyr,siaradwr,E,"['Q2.1/S2mf', 'G1.1/S2mf', 'O3']"
995,siarad,siarad,B,['Q2.1'],siaradid,siaradid,unk,['Z99']
997,siarad,siarad,B,['Q2.1'],rhugl,rhugl,Ans,['X9.1+']
1000,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",hedrych,edrych | edrych | edrych,B | B | B,['Z99']
1001,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",ailedrych,ailedrych,B,['Z99']
1002,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",ailedrych,ailedrych,B,['Z99']
1003,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",edrycha,edrychyd | edrychyd,B | B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']"
1004,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",Edrycha,edrychyd | edrychyd,B | B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']"
1006,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",edrychwr,edrychwr,unk,['Z99']
1007,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",weld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']"
1008,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",Edrychodd,edrychyd,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']"
1009,edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",ymlaen,ymlaen,Adf,"['M6', 'A1.1.1']"
1011,gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",meincweithio,meincweithio,unk,['Z99']
1012,gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",rydweithio,rydweithio,unk,['Z99']
1013,gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",hoes,bod,B,"['A3+', 'Z5']"
1014,gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",gorweithio,gorweithio,B,['A1.1.1/N5.2+']
1017,gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",threuliodd,treulio,B,"['I1.2', 'A1.5.1', 'T1.3']"
1018,gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",Gweithia,gweithio | gweithio,B | B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
1019,gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",byw,byw,B,"['H4', 'L1+', 'A3']"
1021,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",gwrychyn,gwrychyn,E,['Z99']
1022,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",ngwrychyn,gwrychyn,E,['Z99']
1023,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",uwchlaw,uwchlaw,Adf,['M6']
1024,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",7392,7392,Gw,['Z99']
1025,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",Haghier,Haghier,E,['Z99']
1026,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",arian,arian,E,['I1']
1027,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",trafaelio,trafaelio,B,"['A1.1.1/A12-', 'A11.1+/N5.2+']"
1028,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",crynnu,crynnu,unk,['Z99']
1029,codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",codiPlip,codiPlip,unk,['Z99']
1031,dysgu,dysgu,B,['P1'],Ailddysgu,ailddysgu,B,['X2.3+/N6+']
1032,dysgu,dysgu,B,['P1'],addysgu,addysgu,B,['P1']
1033,dysgu,dysgu,B,['P1'],orddysgu,orddysgu,unk,['Z99']
1035,dysgu,dysgu,B,['P1'],nhysgu,nhysgu,unk,['Z99']
1036,dysgu,dysgu,B,['P1'],hunanddysgu,hunanddysgu,unk,['Z99']
1037,dysgu,dysgu,B,['P1'],Addysgu,addysgu,B,['P1']
1040,gofyn,gofyn,B,"['X7+', 'S6+']",ofyn,gofyn | gofyn,B | B,['Z99']
1046,gofyn,gofyn,B,"['X7+', 'S6+']",gofynnwch,gofyn | gofyn,B | B,['Q2.2']
1047,gofyn,gofyn,B,"['X7+', 'S6+']",gofynwch,gofynwch,unk,['Z99']
1049,gofyn,gofyn,B,"['X7+', 'S6+']",gofynwn,gofynwn,unk,['Z99']
1050,gofyn,gofyn,B,"['X7+', 'S6+']",ofyn,gofyn | gofyn,B | B,['Z99']
1056,gofyn,gofyn,B,"['X7+', 'S6+']",gofynnwch,gofyn | gofyn,B | B,['Q2.2']
1057,gofyn,gofyn,B,"['X7+', 'S6+']",gofynwch,gofynwch,unk,['Z99']
1059,gofyn,gofyn,B,"['X7+', 'S6+']",gofynwn,gofynwn,unk,['Z99']
1060,byw,byw,B,"['H4', 'L1+', 'A3']",gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
1061,byw,byw,B,"['H4', 'L1+', 'A3']",bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']"
1062,byw,byw,B,"['H4', 'L1+', 'A3']",yno,yno,Adf,"['M6', 'T1.2']"
1064,byw,byw,B,"['H4', 'L1+', 'A3']",Nhresaith,Nhresaith,E,['Z99']
1065,byw,byw,B,"['H4', 'L1+', 'A3']",gloynod,gloynod,unk,['Z99']
1066,byw,byw,B,"['H4', 'L1+', 'A3']",bobl,pobl,E,['S2']
1067,byw,byw,B,"['H4', 'L1+', 'A3']",yng,yn,Ar,['M6']
1068,byw,byw,B,"['H4', 'L1+', 'A3']",pobl,pobl,E,['S2']
1069,byw,byw,B,"['H4', 'L1+', 'A3']",Glöyn,Glöyn,E,['Z99']
1070,byw,byw,B,"['H4', 'L1+', 'A3']",gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
1071,byw,byw,B,"['H4', 'L1+', 'A3']",bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']"
1072,byw,byw,B,"['H4', 'L1+', 'A3']",yno,yno,Adf,"['M6', 'T1.2']"
1074,byw,byw,B,"['H4', 'L1+', 'A3']",Nhresaith,Nhresaith,E,['Z99']
1075,byw,byw,B,"['H4', 'L1+', 'A3']",gloynod,gloynod,unk,['Z99']
1076,byw,byw,B,"['H4', 'L1+', 'A3']",bobl,pobl,E,['S2']
1077,byw,byw,B,"['H4', 'L1+', 'A3']",yng,yn,Ar,['M6']
1078,byw,byw,B,"['H4', 'L1+', 'A3']",pobl,pobl,E,['S2']
1079,byw,byw,B,"['H4', 'L1+', 'A3']",Glöyn,Glöyn,E,['Z99']
1081,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",darllena,darllen | darllen,B | B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']"
1083,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",darllenes,darllenes,unk,['Z99']
1085,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",NHikmet,NHikmet,E,['Z99']
1086,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",drllen,drllen,unk,['Z99']
1088,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",camddarllen,camddarllen,unk,['Z99']
1089,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",llyfraudysgudarllen,llyfraudysgudarllen,unk,['Z99']
1090,cofio,cofio,B,['X2.2+'],cofion,cof | cofio | cofio,E | B | B,['X2.2+']
1091,cofio,cofio,B,['X2.2+'],ciofio,ciofio,unk,['Z99']
1092,cofio,cofio,B,['X2.2+'],adgofio,adgofio,unk,['Z99']
1093,cofio,cofio,B,['X2.2+'],cofis,cofis,unk,['Z99']
1096,cofio,cofio,B,['X2.2+'],Siwrne,Siwrne,E,['Z99']
1099,cofio,cofio,B,['X2.2+'],gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']"
1100,dal,dal,B,['T2++'],Thalwil,Thalwil,E,['Z99']
1101,dal,dal,B,['T2++'],Thalatta,Thalatta,E,['Z99']
1102,dal,dal,B,['T2++'],cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
1103,dal,dal,B,['T2++'],Thals,Thals,E,['Z99']
1104,dal,dal,B,['T2++'],parhau,parhau,B,['T2++']
1105,dal,dal,B,['T2++'],Thalys,Thalys,E,['Z99']
1106,dal,dal,B,['T2++'],Thalmws,Thalmws,E,['Z99']
1107,dal,dal,B,['T2++'],wedi,wedi,U,['Z5']
1108,dal,dal,B,['T2++'],heddiw,heddiw,Adf,['T1.1.2']
1109,dal,dal,B,['T2++'],bod,bod,B,"['A3+', 'Z5']"
1111,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywes,clywes,unk,"['X3.2', 'X2.3+', 'G2.1@']"
1113,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clyweyd,clyweyd,unk,['Z99']
1115,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",nghlywed,clywed | clywed,B | B,['Z99']
1117,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywad,clywad,unk,['Z99']
1119,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",chlywed,clywed | clywed,B | B,['Z99']
1122,cymryd,cymryd,B,"['A9+', 'T1.3', 'C1', 'A1.1.1', 'M2', 'S7.1-', 'A2.1+', 'X2.4', 'S6+', 'S7.4+', 'N3', 'A2.1+', 'P1', 'M1', 'X2.5+', 'F1@', 'F2@', 'Q1.2@', 'B3@']",bod,bod,B,"['A3+', 'Z5']"
1123,cymryd,cymryd,B,"['A9+', 'T1.3', 'C1', 'A1.1.1', 'M2', 'S7.1-', 'A2.1+', 'X2.4', 'S6+', 'S7.4+', 'N3', 'A2.1+', 'P1', 'M1', 'X2.5+', 'F1@', 'F2@', 'Q1.2@', 'B3@']",rhanCymryd,rhanCymryd,unk,['Z99']
1125,cymryd,cymryd,B,"['A9+', 'T1.3', 'C1', 'A1.1.1', 'M2', 'S7.1-', 'A2.1+', 'X2.4', 'S6+', 'S7.4+', 'N3', 'A2.1+', 'P1', 'M1', 'X2.5+', 'F1@', 'F2@', 'Q1.2@', 'B3@']",rhan,rhan,E,"['A10+', 'B4', 'S3.1-']"
1127,cymryd,cymryd,B,"['A9+', 'T1.3', 'C1', 'A1.1.1', 'M2', 'S7.1-', 'A2.1+', 'X2.4', 'S6+', 'S7.4+', 'N3', 'A2.1+', 'P1', 'M1', 'X2.5+', 'F1@', 'F2@', 'Q1.2@', 'B3@']",Cedwad,Cedwad,E,['Z99']
1128,cymryd,cymryd,B,"['A9+', 'T1.3', 'C1', 'A1.1.1', 'M2', 'S7.1-', 'A2.1+', 'X2.4', 'S6+', 'S7.4+', 'N3', 'A2.1+', 'P1', 'M1', 'X2.5+', 'F1@', 'F2@', 'Q1.2@', 'B3@']",ganiataol,caniataol,Ans,"['S7.4+', 'S8+', 'X2.1']"
1130,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",hyn,hwn,pron.demd,['A13.3']
1133,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",beth,peth,Rha,"['Z8', 'Z5']"
1136,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",digwyddYn,digwyddYn,unk,['Z99']
1137,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",digwyddiadau,digwyddiad,E,"['A3+/A11.1+', 'A6.2-', 'S1.1.1/X7+', 'K5']"
1138,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",fydd,bod,B,"['A3+', 'Z5']"
1139,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",digwyddial,digwyddial,unk,['Z99']
1140,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",hyn,hwn,pron.demd,['A13.3']
1143,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",beth,peth,Rha,"['Z8', 'Z5']"
1146,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",digwyddYn,digwyddYn,unk,['Z99']
1147,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",digwyddiadau,digwyddiad,E,"['A3+/A11.1+', 'A6.2-', 'S1.1.1/X7+', 'K5']"
1148,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",fydd,bod,B,"['A3+', 'Z5']"
1149,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",digwyddial,digwyddial,unk,['Z99']
1151,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",bydoli,bydoli,unk,['Z99']
1152,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",mwyn,mwyn,E,['O1']
1153,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",camarwain,camarwain,B,['A5.2-']
1154,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",ddyblygu,dyblygu,B,"['A6.1+', 'N5+']"
1155,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
1156,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",ynmynd,ynmynd,unk,['Z99']
1157,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",camlunio,camlunio,unk,['Z99']
1158,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",Aillunio,Aillunio,E,['Z99']
1159,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",newydd,newydd,Ans,['T3-']
1160,newid,newid,B,"['A2.1+', 'I1', 'B5']",dinewid,dinewid,unk,['Z99']
1161,newid,newid,B,"['A2.1+', 'I1', 'B5']",hamnewid,amnewid,B,"['A2.1+', 'M2']"
1162,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiadau,newidiad,E,"['A2.1+', 'I1', 'B5']"
1163,newid,newid,B,"['A2.1+', 'I1', 'B5']",Amnewid,amnewid,B,"['A2.1+', 'M2']"
1164,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidYn,newidyn,E,"['A6.3+', 'N2']"
1165,newid,newid,B,"['A2.1+', 'I1', 'B5']",pwyswch,pwyso | pwyso,B | B,"['N3.5', 'X2.1', 'E6-', 'A2.1+']"
1166,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidion,newid | newid,B | B,"['A2.1+', 'I1', 'B5']"
1167,newid,newid,B,"['A2.1+', 'I1', 'B5']",newida,newida,unk,['Z99']
1168,newid,newid,B,"['A2.1+', 'I1', 'B5']",Adnewid,Adnewid,E,['Z99']
1169,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidioedd,newidioedd,unk,['Z99']
1170,newid,newid,B,"['A2.1+', 'I1', 'B5']",dinewid,dinewid,unk,['Z99']
1171,newid,newid,B,"['A2.1+', 'I1', 'B5']",hamnewid,amnewid,B,"['A2.1+', 'M2']"
1172,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiadau,newidiad,E,"['A2.1+', 'I1', 'B5']"
