Gair,lemma,tag,pymusas,synset,lemma,tag,pymusas_1
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",ddilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']"
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",trywydd,trywydd,E,"['X2.4', 'M2', 'S7.1-']"
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",canslodd,canslo,B,['T2-']
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",darniwyd,darnio,B,"['A1.1.1', 'A1.1.2']"
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",Ailgreodd,ailgreu,B,['A1.1.1/N6+']
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",amserwyd,amseru,B,"['X7+/T1', 'N3.1/T1']"
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",rhyfelMae,rhyfelMae,unk,['Z99']
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",marwolaeth,marwolaeth,E,['L1-']
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",ddilynnodd,ddilynnodd,unk,['Z99']
dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",dechrau,dechrau,B,['T2+']
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']"
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynwyr,derbyniwr,E,"['Q1.3', 'Q4.3', 'G2.1-/S2mf', 'I2.1/S2mf']"
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynAr,derbynAr,unk,['Z99']
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynnol,derbynnol,unk,['Z99']
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",Dderbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']"
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynnedd,derbynnedd,unk,['Z99']
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",nerbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']"
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']"
derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",anfonebu,anfonebu,B,['Q1.2/I1.3']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",chi,chi,Rha,['Z8mf']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",bod,bod,B,"['A3+', 'Z5']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",ydych,bod,B,"['A3+', 'Z5']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",wedi,wedi,U,['Z5']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",gallu,gallu,E,['X9.1+']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",dymuno,dymuno,B,['Z99']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",fedren,medru,B,['Z99']
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",heisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']"
eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",dydych,bod,B,"['A3+', 'Z5']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimlon,teimlo | teimlo,B | B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",Teimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",deimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",Deimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",deimlon,teimlo | teimlo,B | B,['Z99']
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",timlo,timlo,unk,['Z99']
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",cydymdeimlo,cydymdeimlo,B,"['X2.5+/E1', 'S8+', 'A6.1+']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimla,teimlo | teimlo,B | B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimlais,teimlo,B,"['X2.1', 'E1', 'X3']"
teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",theimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",dynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynnulawr,tynnulawr,unk,['Z99']
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",phocer,phocer,unk,['Z99']
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynny,tynny,unk,['Z99']
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",ffugefelechu,ffugefelechu,unk,['Z99']
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",sylw,sylw,E,['Q2.1']
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",Tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",ailychwanegu,ailychwanegu,unk,['Z99']
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",Tynnwch,tynnu | tynnu,B | B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",coes,coes,E,['M1/N3.8+']
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",chwiler,chwiler,unk,['Z99']
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",droi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",wedyn,wedyn,Adf,['N4']
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",lindysyn,lindysyn,unk,['Z99']
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",llifo,llifo,B,['O4.3']
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",mae,bod,B,"['A3+', 'Z5']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",brysbennu,brysbennu,unk,['Z99']
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",bwyta,bwyta,B,"['F1/B1', 'A1.5.1/N5+']"
troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",heibio,heibio,Ar,['M6']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",gyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']"
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cefnen,cefnu,B,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",Cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']"
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraed,cyrraed,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",Millbay,Millbay,E,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyraedd,cyraedd,unk,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",5109,5109,Gw,['Z99']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",dechrau,dechrau,B,['T2+']
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",chyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']"
cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraeddadwy,cyrraeddadwy,unk,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],gyhoeddi,cyhoeddi,B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddiad,cyhoeddiad,E,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],Gyhoeddiadau,cyhoeddiadau,E,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],ailgyhoeddi,ailgyhoeddi,B,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],Chyhoeddi,cyhoeddi,B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],Cwmnaïu,Cwmnaïu,E,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddiadau,cyhoeddiadau,E,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],Gyhoeddi,cyhoeddi,B,['Q4']
cyhoeddi,cyhoeddi,B,['Q4'],hailgyhoeddi,ailgyhoeddi,B,['Z99']
cyhoeddi,cyhoeddi,B,['Q4'],recordio,recordio,B,"['Q1.2', 'K3']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",geisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",mwyn,mwyn,E,['O1']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",wedi,wedi,U,['Z5']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",ceisisio,ceisisio,unk,['Z99']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",bod,bod,B,"['A3+', 'Z5']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",argeisio,argeisio,B,['X2.4']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",Bambo,Bambo,E,['Z99']
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",cheisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",tceisio,tceisio,unk,['Z99']
dechrau,dechrau,E,['T2+'],ddechrau,dechrau,B,['T2+']
dechrau,dechrau,B,['T2+'],tymor2,tymor2,unk,['Z99']
dechrau,dechrau,E,['T2+'],dechraur,dechraur,unk,['Z99']
dechrau,dechrau,B,['T2+'],tymor3,tymor3,unk,['Z99']
dechrau,dechrau,E,['T2+'],diwedd,diwedd,E,['T2-']
dechrau,dechrau,B,['T2+'],pwyswch,pwyso | pwyso,B | B,"['N3.5', 'X2.1', 'E6-', 'A2.1+']"
dechrau,dechrau,E,['T2+'],1670audechrau,1670audechrau,unk,['Z99']
dechrau,dechrau,B,['T2+'],ddechraur,ddechraur,unk,['Z99']
dechrau,dechrau,E,['T2+'],ddiwedd,diwedd,E,['T2-']
dechrau,dechrau,B,['T2+'],aildechrau,aildechrau,unk,['Z99']
dechrau,dechrau,E,['T2+'],ddechrau,dechrau,B,['T2+']
dechrau,dechrau,B,['T2+'],tymor2,tymor2,unk,['Z99']
dechrau,dechrau,E,['T2+'],dechraur,dechraur,unk,['Z99']
dechrau,dechrau,B,['T2+'],tymor3,tymor3,unk,['Z99']
dechrau,dechrau,E,['T2+'],diwedd,diwedd,E,['T2-']
dechrau,dechrau,B,['T2+'],pwyswch,pwyso | pwyso,B | B,"['N3.5', 'X2.1', 'E6-', 'A2.1+']"
dechrau,dechrau,E,['T2+'],1670audechrau,1670audechrau,unk,['Z99']
dechrau,dechrau,B,['T2+'],ddechraur,ddechraur,unk,['Z99']
dechrau,dechrau,E,['T2+'],ddiwedd,diwedd,E,['T2-']
dechrau,dechrau,B,['T2+'],aildechrau,aildechrau,unk,['Z99']
chwilio,chwilio,B,['X2.4'],chwiliwch,chwilio | chwilio,B | B,['X2.4']
chwilio,chwilio,B,['X2.4'],chwiliwr,chwiliwr,unk,['Z99']
chwilio,chwilio,B,['X2.4'],chwilid,chwilio,B,['X2.4']
chwilio,chwilio,B,['X2.4'],Metachwilio,Metachwilio,E,['Z99']
chwilio,chwilio,B,['X2.4'],rhywchwilio,rhywchwilio,unk,['Z99']
chwilio,chwilio,B,['X2.4'],metachwilio,metachwilio,unk,['Z99']
chwilio,chwilio,B,['X2.4'],Chwilio,chwilio,B,['X2.4']
chwilio,chwilio,B,['X2.4'],chwilblwch,chwilblwch,unk,['Z99']
chwilio,chwilio,B,['X2.4'],chwilir,chwilio,B,['X2.4']
chwilio,chwilio,B,['X2.4'],rhagchwilio,rhagchwilio,B,['Z99']
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",gyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",chyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",Gyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",Cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",Solbakken,Solbakken,E,['Z99']
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwynom,cyflwyno,B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",Cyflwyna,cyflwyno | cyflwyno,B | B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwynyd,cyflwynyd,unk,['Z99']
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwyna,cyflwyno | cyflwyno,B | B,"['S1.1.1', 'T2+']"
cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwyn,cyflwyn,unk,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",Gysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",gysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cyhysylltu,cyhysylltu,unk,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysylltua,cysylltua,unk,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",C2Cysylltu,C2Cysylltu,E,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",wasgCysylltu,wasgCysylltu,unk,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",Wicigysylltu,Wicigysylltu,E,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",gwagCysylltu,gwagCysylltu,unk,['Z99']
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",chysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']"
cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",StaffCysylltu,StaffCysylltu,E,['Z99']
helpu,helpu,B,['S8+'],helpus,helpus,unk,['Z99']
helpu,helpu,B,['S8+'],Gallwch,gallu | gallu,B | B,['Z99']
helpu,helpu,B,['S8+'],helpuMae,helpuMae,unk,['Z99']
helpu,helpu,B,['S8+'],helpu,helpu,B,['S8+']
helpu,helpu,B,['S8+'],helpi,helpu,B,['S8+']
helpu,helpu,B,['S8+'],helpur,helpur,unk,['Z99']
helpu,helpu,B,['S8+'],helpwch,helpu | helpu,B | B,['S8+']
helpu,helpu,B,['S8+'],drwy,trwy,Ar,['Z5']
helpu,helpu,B,['S8+'],helpais,helpu,B,['S8+']
helpu,helpu,B,['S8+'],gallu,gallu,E,['X9.1+']
sicrhau,sicrhau,B,['A7+'],sicrhad,sicrhad,unk,['Z99']
sicrhau,sicrhau,B,['A7+'],mwyn,mwyn,E,['O1']
sicrhau,sicrhau,B,['A7+'],Sicrhau,sicrhau,B,['A7+']
sicrhau,sicrhau,B,['A7+'],sicrhâf,sicrhâf,unk,['Z99']
sicrhau,sicrhau,B,['A7+'],sicrhawn,sicrhau,B,['A7+']
sicrhau,sicrhau,B,['A7+'],sicrhaf,sicrhau,B,['A7+']
sicrhau,sicrhau,B,['A7+'],bod,bod,B,"['A3+', 'Z5']"
sicrhau,sicrhau,B,['A7+'],sicrha,sicrhau | sicrhau,B | B,['A7+']
sicrhau,sicrhau,B,['A7+'],sicrhai,sicrhai,unk,['Z99']
sicrhau,sicrhau,B,['A7+'],sicrhâi,sicrhau,B,['A7+']
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",disymud,disymud,unk,['Z99']
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",ddisymud,ddisymud,unk,['Z99']
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",ymlaen,ymlaen,Adf,"['M6', 'A1.1.1']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudio,symudio,unk,['Z99']
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudiad,symudiad,E,"['M1', 'S5+c', 'K2', 'A2.1+']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",Disymud,Disymud,E,['Z99']
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",fynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudai,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudiant,symudiant,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinDim,meithrinDim,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinfa,meithrin,E,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']"
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinfeydd,meithrinfeydd,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinnir,meithrinnir,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinwyd,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']"
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",feithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']"
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinAdroddiad,meithrinAdroddiad,unk,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",Feithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']"
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",URDDMeithrin,URDDMeithrin,E,['Z99']
meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",Meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']"
hoffi,hoffi,B,['E2+'],hoffiOnd,hoffiOnd,unk,['Z99']
hoffi,hoffi,B,['E2+'],Choffi,coffi,E,['F2']
hoffi,hoffi,B,['E2+'],hoffir,hoffi,B,['E2+']
hoffi,hoffi,B,['E2+'],nghoffi,coffi,E,['F2']
hoffi,hoffi,B,['E2+'],hoffia,hoffia,unk,['Z99']
hoffi,hoffi,B,['E2+'],hoffiMae,hoffiMae,unk,['Z99']
hoffi,hoffi,B,['E2+'],peipan,peipan,unk,['Z99']
hoffi,hoffi,B,['E2+'],hoffaf,hoffi,B,['E2+']
hoffi,hoffi,B,['E2+'],eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']"
hoffi,hoffi,B,['E2+'],hoff,hoff,Ans,['E2+++']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",ddatblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']"
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygus,datblygus,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",atblygu,atblygu,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",chydlynu,cydlynu,B,"['S5+', 'A6.1+']"
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblyguadau,datblyguadau,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",diwydiannu,diwydiannu,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",arloesi,arloesi,B,['T2+']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygiadiadau,datblygiadiadau,unk,['Z99']
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygiad,datblygiad,E,"['A2.1+', 'A5.1+/A2.1', 'H1']"
datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygidd,datblygidd,unk,['Z99']
teipio,teipio,B,['Q1.2'],sgeipio,sgeipio,unk,['Z99']
teipio,teipio,B,['Q1.2'],beipio,beipio,unk,['Z99']
teipio,teipio,B,['Q1.2'],deipio,teipio,B,['Q1.2']
teipio,teipio,B,['Q1.2'],aildeipio,aildeipio,B,['Z99']
teipio,teipio,B,['Q1.2'],Teipio,teipio,B,['Q1.2']
teipio,teipio,B,['Q1.2'],gamdeipio,camdeipio,B,['Z99']
teipio,teipio,B,['Q1.2'],theipio,teipio,B,['Q1.2']
teipio,teipio,B,['Q1.2'],peipio,peipio,unk,['Z99']
teipio,teipio,B,['Q1.2'],aildeipio,aildeipio,B,['Z99']
teipio,teipio,B,['Q1.2'],heipio,heipio,unk,['Z99']
brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",mrifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']"
